Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,65,12,T:System.CommandLine.RootCommand,,,,,"var root = new RootCommand(""Elastic Scale SQL Utility for database shard management."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,65,12,M:System.CommandLine.RootCommand.#ctor(System.String),,,,,"var root = new RootCommand(""Elastic Scale SQL Utility for database shard management."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Builder.CommandLineBuilder,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Hosting.HostingExtensions,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Builder.CommandLineBuilder,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,"M:System.CommandLine.Hosting.HostingExtensions.UseHost(System.CommandLine.Builder.CommandLineBuilder,System.Func{System.String[],Microsoft.Extensions.Hosting.IHostBuilder},System.Action{Microsoft.Extensions.Hosting.IHostBuilder})",,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Builder.CommandLineBuilderExtensions,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Builder.CommandLineBuilder,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,M:System.CommandLine.Builder.CommandLineBuilderExtensions.UseDefaults(System.CommandLine.Builder.CommandLineBuilder),,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Parsing.Parser,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,M:System.CommandLine.Builder.CommandLineBuilder.Build,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,T:System.CommandLine.Parsing.ParserExtensions,,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,38,16,"M:System.CommandLine.Parsing.ParserExtensions.InvokeAsync(System.CommandLine.Parsing.Parser,System.String[],System.CommandLine.IConsole)",,,,,"await BuildCommandLine()                      .UseHost(_ => Host.CreateDefaultBuilder(),                          host =>                          {                              host.ConfigureServices(services =>                              {                                  services.AddSingleton<IShardManagement, ShardManagement>();                                  services.AddSingleton<IRecoveryManagement, RecoveryManagement>();                              });                          })                      .UseDefaults()                      .Build()                      .InvokeAsync(args);"
